precursor b-cell lymphoblastic leukemia|275 129 69 56 31 26 22 26 29 27 27 26 18 23 19 14 3 7 0 0
precursor b-cell lymphoblastic lymphoma|9 9 10 5 3 0 1 1 1 0 0 5 3 0 1 0 0 1 0 0
precursor cell lymphoblastic leukemia, nos|2905 1470 855 647 361 282 270 227 204 208 232 224 249 241 240 220 203 122 41 21
precursor cell lymphoblastic lymphoma, nos|66 84 89 86 74 74 79 51 38 40 26 39 44 42 46 36 32 13 4 0
precursor t-cell lymphoblastic leukemia|15 13 24 16 5 8 5 3 6 7 6 1 1 1 2 2 1 1 0 0
precursor t-cell lymphoblastic lymphoma|9 13 13 9 7 9 9 4 9 13 2 4 5 1 4 2 0 1 0 1
primary cutan. cd30+ t-cell lymphoprolif. disorder|0 2 3 3 6 6 4 6 5 11 16 12 15 11 17 12 9 6 2 1
primary effusion lymphoma|0 0 0 0 0 1 0 1 3 3 1 0 1 1 1 0 0 0 0 0
primitive neuroectodermal tumor|138 71 50 42 40 31 27 22 27 18 7 12 7 3 1 5 5 1 0 0
prolactinoma|0 0 5 5 5 6 3 11 5 3 1 1 1 4 0 0 1 0 0 0
prolymphocytic leukemia, b-cell type|0 0 0 1 0 0 0 1 1 0 1 4 5 3 2 3 5 4 1 1
prolymphocytic leukemia, nos|0 0 0 3 3 1 0 1 5 7 12 20 35 44 40 57 33 22 17 1
prolymphocytic leukemia, t-cell type|0 0 0 0 0 0 0 0 1 4 5 5 4 4 7 3 3 6 0 0
protoplasmic astrocytoma|8 2 2 6 8 11 15 6 8 4 4 7 7 1 2 2 1 0 0 0
psammomatous meningioma|0 0 0 0 0 0 1 3 3 9 3 13 13 6 14 10 5 3 1 0
pseudosarcomatous carcinoma|0 0 0 1 0 2 0 6 5 8 24 28 16 45 46 43 47 18 6 0
pulmonary blastoma|3 0 1 1 3 2 0 2 0 1 0 1 3 4 0 2 1 0 0 0
queyrat erythroplasia|0 0 0 0 2 4 5 7 4 5 10 9 16 16 8 14 9 3 1 0
refract. anemia with excess blasts in transformation|0 0 0 0 0 0 1 0 3 1 2 6 8 5 13 16 17 8 0 0
refractory anemia with excess blasts|0 3 1 2 1 0 3 5 11 20 29 43 63 71 111 143 154 82 19 2
refractory anemia with sideroblasts|0 0 0 0 0 2 4 7 7 9 18 32 29 59 88 132 160 69 36 3
refractory anemia|1 0 0 4 2 2 4 2 11 13 26 54 49 87 98 166 166 89 43 3
refractory cytopenia with multilineage dysplasia|1 0 0 1 1 0 1 3 5 5 5 14 28 30 44 49 43 28 5 0
renal cell carcinoma, chromophobe type|0 0 0 1 3 7 17 20 65 59 56 76 65 51 56 83 42 13 3 0
renal cell carcinoma, sarcomatoid|0 0 0 0 0 0 2 6 15 19 26 32 41 32 34 31 13 3 3 1
renal cell carcinoma|6 7 17 35 65 163 361 813 1520 2424 3396 4311 4968 5465 5151 4309 2723 1306 417 86
retinoblastoma, differentiated|41 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
retinoblastoma, diffuse|1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
retinoblastoma, nos|604 30 3 2 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0
retinoblastoma, undifferentiated|39 3 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
rhabdomyosarcoma with ganglionic differentiation|2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
rhabdomyosarcoma, nos|48 39 31 34 27 15 14 15 14 23 26 26 30 38 39 33 31 17 5 0
round cell liposarcoma|0 0 0 1 1 3 12 15 9 19 10 11 9 5 4 9 3 2 2 0
sarcoma, nos|30 20 50 56 77 98 91 130 153 170 222 260 280 314 303 310 284 176 74 26
schneiderian carcinoma|0 0 0 0 0 0 0 1 1 1 3 3 2 5 2 3 1 1 0 0
scirrhous adenocarcinoma|0 0 0 0 0 9 24 72 130 210 301 349 427 402 409 374 259 141 48 9
sclerosing sweat duct carcinoma|0 0 1 0 1 2 2 2 3 5 11 15 15 10 12 13 10 8 6 0
sebaceous adenocarcinoma|0 0 0 0 1 2 4 11 12 43 34 59 66 97 107 129 120 66 31 14
secretory carcinoma of breast|0 0 2 3 1 1 5 1 7 5 9 9 3 4 5 5 6 1 2 1
seminoma, anaplastic|1 0 0 9 34 105 121 112 83 54 32 19 23 14 7 8 4 1 0 0
seminoma, nos|0 0 4 79 611 1547 2103 2003 1502 898 486 262 144 97 51 37 13 8 3 1
serous adenocarcinofibroma|0 0 0 0 0 0 0 1 0 1 1 1 3 1 0 1 0 0 0 0
serous cystadenocarcinoma, nos|0 0 0 5 14 42 60 101 218 377 475 563 687 667 586 457 298 95 34 3
serous cystadenoma, borderline malignancy (c56.9)|0 0 1 20 38 75 80 114 130 116 99 82 67 75 62 43 21 11 6 1
serous papillary cystic tumor of borderline malignancy (c56.9)|0 0 3 22 70 108 165 194 192 185 150 119 87 89 101 76 28 11 2 1
serous surface papillary carcinoma|0 0 0 1 9 21 30 65 96 181 242 325 390 411 344 323 173 77 18 2
sertoli cell carcinoma|0 1 1 4 3 1 1 1 4 2 3 0 2 0 1 1 0 1 0 0
sertoli-leydig cell tumor, poorly differentiated|0 0 1 10 6 2 2 2 1 0 3 3 1 1 3 2 3 0 0 0
sertoli-leydig cl tum., p.d. w heterologous elements|0 0 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0
sezary syndrome|0 0 0 1 1 0 1 4 3 4 6 12 12 14 15 13 19 7 1 1
signet ring cell carcinoma|0 0 4 11 48 98 189 312 497 613 816 1032 1171 1431 1482 1370 1062 587 195 49
skin appendage carcinoma|0 0 3 4 7 5 14 19 19 41 40 44 40 55 66 57 49 23 7 1
small cell carcinoma, fusiform cell|0 0 0 0 0 0 0 0 2 4 8 13 11 20 14 4 5 2 0 0
small cell carcinoma, intermediate cell|0 0 0 0 0 1 3 10 18 54 125 181 263 341 276 236 123 34 3 1
small cell carcinoma, nos|5 1 4 13 31 54 88 275 782 1755 3540 5950 7866 9277 8854 6773 3469 1175 237 24
small cell osteosarcoma|0 0 1 3 0 1 0 0 1 0 0 0 0 0 1 1 0 0 0 0
small cell sarcoma|0 1 9 15 9 6 9 4 5 4 3 6 3 1 6 3 3 0 0 0
solid carcinoma, nos|0 0 0 1 0 0 2 4 16 17 27 29 30 27 29 23 24 8 2 0
solid pseudopapillary carcinoma|0 0 0 1 1 1 1 2 3 5 1 2 1 0 0 1 0 0 0 0
solitary fibrous tumor, malignant|0 0 0 0 0 1 1 2 2 6 3 8 12 4 6 2 2 1 0 0
solitary fibrous tumor|0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 1 0 0 0 0
somatostatinoma, malignant|0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0
spermatocytic seminoma|0 0 0 1 4 8 10 10 8 15 11 8 12 13 6 10 8 2 1 1
spindle cell carcinoma|0 1 0 0 0 2 8 17 28 32 42 78 99 114 121 113 81 34 16 1
spindle cell melanoma, nos|0 5 6 10 20 34 31 51 56 84 92 117 134 141 134 138 110 67 42 9
spindle cell melanoma, type a|0 0 0 3 1 1 2 0 4 3 3 6 7 5 3 5 1 3 0 0
spindle cell melanoma, type b|0 0 2 3 7 7 25 14 25 43 57 56 55 51 64 30 26 8 4 0
spindle cell rhabdomyosarcoma|2 1 0 3 0 1 1 0 0 0 1 0 1 0 0 1 0 0 0 0
spindle cell sarcoma|4 9 8 18 26 24 33 39 63 49 91 105 93 89 102 117 81 51 17 6
spindle epithelial tumor with thymus-like element|0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
splenic marginal zone b-cell lymphoma|0 0 0 0 0 0 0 1 3 12 16 22 22 21 19 30 23 8 2 0
sq. cell carc. in situ with question. stromal invas.|0 0 0 1 7 8 12 9 5 8 3 5 9 4 4 4 3 1 1 0
sq. cell carcinoma, keratinizing, nos, in situ|0 0 0 6 28 63 78 58 39 35 19 30 35 32 22 21 8 7 1 0
sq. cell carcinoma, keratinizing, nos|1 0 0 6 46 148 367 584 913 1404 1957 2618 3159 3419 3331 2545 1540 763 242 66
sq. cell carcinoma, lg. cell, non-ker., in situ|0 0 0 5 34 88 85 57 29 19 18 17 10 14 1 5 2 1 1 2
sq. cell carcinoma, lg. cell, non-ker.|0 0 0 4 34 222 368 460 596 632 693 873 965 1050 911 663 384 177 49 8
sq. cell carcinoma, micro-invasive|0 0 0 17 128 490 607 555 477 356 260 210 213 214 161 94 66 19 3 3
sq. cell carcinoma, sm. cell, non-ker.|0 0 0 0 0 8 11 12 15 23 20 31 39 42 48 34 14 2 0 0
sq. cell carcinoma, spindle cell|0 0 0 0 3 0 2 8 15 18 49 61 66 79 112 77 55 28 9 2
squamous cell carcinoma in situ, nos|0 3 13 1081 7328 13576 11890 7919 5291 3455 2504 2169 2045 2142 1691 1163 717 271 68 44
squamous cell carcinoma with horn formation|0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
squamous cell carcinoma, adenoid|0 0 0 0 0 1 0 3 1 5 7 8 12 17 9 13 4 3 3 0
squamous cell carcinoma, clear cell type|0 0 0 0 0 0 0 1 0 4 1 2 1 4 2 2 1 2 0 0
squamous cell carcinoma, nos|2 5 21 57 406 1347 2593 4188 7300 12939 20402 28976 36422 40029 37493 28758 16792 7366 2216 514
squamous intraepithelial neoplasia, grade iii|0 0 14 1121 3989 4900 4027 2955 2223 1586 1037 737 516 464 360 221 140 61 19 157
steroid cell tumor, malignant|0 0 0 0 0 0 0 1 0 0 1 2 1 1 0 0 1 0 0 0
stromal sarcoma, nos|0 0 1 0 2 2 3 12 15 26 19 21 20 18 16 18 6 7 4 1
struma ovarii, malignant|0 0 0 0 1 1 2 1 3 4 1 1 0 0 1 1 0 0 0 0
subcutaneous panniculitis-like t-cell lymphoma|0 0 0 2 0 0 0 3 1 0 3 5 2 4 2 2 2 0 0 0
subependymoma|0 0 0 1 1 2 2 2 4 4 3 7 3 1 1 1 0 1 0 0
supependymal giant cell astrocytoma|2 4 3 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
superficial spreading adenocarcinoma|0 0 0 0 0 2 2 3 5 14 13 19 22 30 29 16 18 7 2 1
superficial spreading melanoma, in situ|2 0 5 35 103 238 332 441 509 480 478 432 385 354 294 246 124 63 19 7
superficial spreading melanoma|0 10 50 329 1064 2127 3244 3908 4329 4259 4129 3946 3589 3116 2710 2047 1227 596 175 74
sweat gland adenocarcinoma|0 0 1 1 3 10 8 8 18 24 25 30 42 34 52 37 35 17 13 5
synovial sarcoma, biphasic|0 6 13 21 18 14 20 13 12 11 6 9 3 5 3 1 0 1 0 0
synovial sarcoma, epithelioid cell|0 0 0 0 0 1 1 2 0 0 1 0 2 1 0 0 0 0 0 0
synovial sarcoma, nos|2 11 41 44 67 67 49 52 42 31 37 28 23 19 14 17 8 3 0 0
synovial sarcoma, spindle cell|1 2 9 21 14 19 21 19 13 9 15 18 4 3 4 5 1 0 0 0
telangiectatic osteosarcoma|2 4 13 10 6 3 3 1 2 0 2 1 0 2 1 0 3 0 0 0
teratocarcinoma|6 4 22 209 457 413 285 145 74 46 18 8 10 11 4 2 0 2 0 1
teratoid medulloepithelioma|1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
teratoma with malig. transformation|0 0 0 2 1 3 2 2 4 1 5 3 4 3 3 0 1 0 0 0
teratoma, benign|1 1 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
teratoma, malignant, nos|141 32 90 178 223 204 163 93 37 25 15 8 6 10 5 7 4 1 0 0
thecoma, malignant|0 0 0 1 2 0 1 2 0 3 2 1 5 3 5 1 1 1 0 0
therapy-related acute myeloid leukemia, nos|0 1 1 1 1 0 0 2 1 4 1 4 2 6 2 2 2 2 0 0
therapy-related myelodysplastic syndrome, nos|2 0 0 1 0 2 1 4 3 4 5 9 9 5 12 18 8 3 0 0
thymic carcinoma, nos|0 0 0 0 0 1 2 4 7 12 5 9 11 8 12 8 1 2 0 0
thymoma, malignant, nos|1 3 4 6 22 32 39 53 71 101 93 118 105 112 84 66 33 15 1 0
thymoma, type a, malignant|0 0 0 0 0 0 0 0 0 2 3 1 4 8 2 6 3 2 1 0
thymoma, type ab, malignant|0 0 1 0 1 4 1 0 3 6 6 1 5 5 7 2 1 2 0 0
thymoma, type b1, malignant|0 0 1 1 1 0 6 2 5 8 3 9 6 2 6 10 5 1 0 0
thymoma, type b2, malignant|0 0 0 0 0 1 3 0 3 3 5 4 6 0 0 1 3 0 0 0
thymoma, type b3, malignant|0 0 0 0 0 2 5 4 5 8 6 9 8 14 9 5 2 1 1 0
trabecular adenocarcinoma|0 0 0 1 2 2 4 5 0 7 11 20 15 23 21 40 15 12 4 2
trans. cell carcinoma, spindle cell|0 0 0 0 0 1 1 0 2 2 6 8 14 12 10 27 22 13 4 0
transitional cell carcinoma in situ|0 0 0 1 2 1 5 4 8 22 40 70 99 148 200 181 99 42 12 6
transitional cell carcinoma, micropapillary|0 0 0 0 0 0 0 0 1 0 1 1 3 5 6 0 7 3 0 1
transitional cell carcinoma, nos|0 1 4 14 36 68 144 290 605 1228 2256 3743 5727 7436 8307 8332 6635 3745 1368 304
transitional meningioma|2 0 0 1 2 2 5 7 10 19 14 22 14 16 9 11 6 2 2 0
trophoblastic tumor, epithelioid|0 0 0 0 1 0 1 6 1 0 0 0 0 0 0 0 0 0 0 0
tubular adenocarcinoma|0 1 0 1 0 4 27 110 343 663 802 733 797 826 782 640 406 150 45 7
tumor cells, benign|0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
tumor cells, malignant|2 0 1 4 6 12 15 33 53 99 161 225 371 532 604 550 465 288 115 39
undifferentiated sarcoma|2 1 2 4 1 0 1 0 0 2 2 2 3 1 4 4 0 0 0 0
venous hemangioma|0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0
verrucous carcinoma, nos|0 0 0 1 3 10 25 31 50 69 112 154 203 204 233 189 216 113 46 14
villous adenocarcinoma|0 0 0 0 2 3 5 9 16 25 36 51 109 115 123 96 94 60 14 0
vipoma|0 0 0 0 0 0 0 0 1 1 2 2 2 1 2 0 0 0 0 0
waldenstrom macroglobulinemia|0 1 0 0 1 0 7 14 20 48 92 120 149 198 255 297 220 120 38 5
warthin tumor, malignant|0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0
water-clear cell adenocarcinoma|0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
yolk sac tumor|165 14 25 58 80 86 59 32 24 12 11 4 3 6 3 1 0 0 1 0
