Myxosarcoma|0 0 0 0 1 1 1 2 3 2 6 8 8 10 6 13 10 14 9 0
Balloon cell melanoma|0 0 0 0 0 1 0 0 1 1 1 2 0 1 2 2 2 10 0 0
Bronchiolo-alveolar carcinoma, non-mucinous|0 0 0 0 0 0 0 0 1 5 6 21 21 30 41 48 58 32 9 0
Intraductal micropapillary carcinoma|0 0 0 0 0 1 3 15 43 74 85 91 96 106 88 102 71 50 18 0
Ewing sarcoma|18 64 133 153 81 41 23 14 10 9 8 4 4 4 5 2 2 0 0 29
Metatypical carcinoma|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0
Steroid cell tumor, malignant|0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 2 0 0 0
Teratoid medulloepithelioma|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Struma ovarii, malignant|0 0 0 0 0 0 1 0 1 2 0 0 0 0 1 1 0 3 0 0
Schneiderian carcinoma|0 0 0 0 0 0 0 0 0 0 1 2 1 5 2 4 2 3 0 0
Langerhans cell histiocytosis, disseminated|29 2 1 0 2 1 0 0 0 1 1 0 0 2 3 2 0 3 0 0
Lymphoepithelial carcinoma|0 0 8 18 15 17 22 25 34 50 57 71 75 93 65 52 48 50 36 29
Oligodendroglioma, NOS|17 19 29 43 67 107 126 147 125 118 115 121 116 107 74 51 58 28 18 29
Carcinoma showing thymus-like element|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
Perineurioma, NOS|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Malignant mastocytosis|0 0 0 0 2 1 2 5 5 6 8 11 19 8 11 14 20 0 0 0
Hepatoid adenocarcinoma|0 0 0 0 0 0 0 0 0 1 1 0 0 2 4 2 0 3 18 0
Chronic myelogenous leukemia, BCR/ABL positive|0 0 0 3 7 6 7 8 14 18 17 17 24 28 27 28 26 21 0 0
Perineurioma, malignant|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Renal cell carcinoma, sarcomatoid|0 0 0 0 0 0 0 2 8 13 18 29 43 36 48 48 34 10 27 29
Trabecular adenocarcinoma|0 0 0 0 1 1 1 2 0 3 6 15 14 24 23 54 30 43 36 59
Mucin-producing adenocarcinoma|0 0 1 5 14 47 95 147 301 523 949 1755 2840 3893 4554 5090 5547 5522 4259 3008
Tumor cells, benign|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0
Kaposi sarcoma|0 0 0 4 117 710 1503 1512 1079 687 374 264 202 177 250 348 501 666 765 685
Pleomorphic liposarcoma|0 0 0 0 2 0 4 3 9 12 20 26 38 52 76 71 73 86 63 29
Large cell carcinoma with rhabdoid phenotype|0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 3 0 0
Acinar cell carcinoma|0 1 12 22 21 37 34 40 97 203 580 1241 1769 2374 2156 1740 1349 997 720 238
Acute panmyelosis with myelofibrosis|0 0 0 0 0 1 0 1 0 2 2 3 10 22 14 18 16 14 0 29
Adamantinoma of long bones|0 0 1 1 2 1 2 0 2 0 1 0 1 1 0 0 0 0 0 0
Malignant melanoma, regressing|0 0 0 0 3 7 12 11 14 19 28 31 37 49 45 48 38 39 18 59
Tumor cells, malignant|1 0 0 1 3 6 7 14 24 50 92 169 345 560 684 745 945 1044 1062 1161
Bronchiolo-alveolar carcinoma, mucinous|0 0 0 0 0 0 0 1 0 8 9 12 35 44 60 56 46 32 0 59
Glomangiosarcoma|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0
Trans. cell carcinoma, spindle cell|0 0 0 0 0 0 0 0 0 2 4 6 13 12 14 37 58 54 54 0
Neuroepithelioma, NOS|8 1 2 3 2 3 1 3 1 2 2 1 0 9 3 2 4 0 0 0
Carcinoid tumor, malignant|0 0 19 48 87 150 222 272 399 617 1062 1465 1845 2230 2324 2233 2121 1761 999 506
Basaloid squamous cell carcinoma|0 0 0 0 0 0 1 3 12 24 55 65 62 83 86 74 79 57 45 0
Eccrine adenocarcinoma|0 0 0 0 1 0 0 0 1 1 1 2 4 9 11 10 12 14 9 0
Histiocytic sarcoma|0 0 0 1 0 0 0 0 0 1 4 0 4 4 0 5 6 0 0 0
Squamous cell carcinoma in situ, NOS|0 1 6 537 3978 7060 5857 3506 2395 1747 1471 1655 1951 2282 1948 1611 1493 1026 657 476
Oligodendroglioma, anaplastic|1 1 1 1 7 21 21 22 32 29 37 35 35 46 29 29 14 28 0 0
Squamous cell carcinoma, NOS|1 2 10 28 225 715 1305 1912 3381 6705 12157 22349 34704 42958 43373 40122 35479 27729 20902 15636
Sweat gland adenocarcinoma|0 0 0 0 1 5 3 3 8 12 14 23 39 35 58 49 71 68 126 148
Mast cell leukemia|0 0 0 0 1 0 0 0 0 0 0 0 1 0 1 0 2 0 0 0
Atypical chronic myeloid leuk., BCR/ABL negative|0 0 0 0 0 0 0 0 0 0 0 0 2 3 4 2 8 0 0 0
Follicular lymphoma, NOS|1 1 2 1 12 24 30 43 80 119 201 308 400 469 514 586 606 544 351 178
Collecting duct carcinoma|0 0 0 0 1 0 0 0 1 3 5 6 6 12 6 13 14 3 0 0
Chronic myeloid leukemia, NOS|26 14 27 57 105 168 221 245 252 303 415 590 841 1102 1233 1553 1993 2190 2224 1995
Mucinous adenocarcinoma, endocervical type|0 0 0 0 0 0 0 2 1 2 4 4 2 1 1 2 2 0 0 0
Chronic myelomonocytic leukemia, NOS|1 0 0 0 1 3 3 7 7 10 26 46 126 230 373 501 765 817 711 327
Glassy cell carcinoma|0 0 0 0 0 0 0 1 0 0 0 0 0 2 0 0 2 3 0 0
Mixed type liposarcoma|0 0 0 0 0 1 3 4 6 8 6 11 12 17 14 13 26 3 9 0
Acinar cell cystadenocarcinoma|0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0
Malignant tumor, small cell type|3 3 2 2 3 1 2 3 2 5 7 17 22 27 30 36 38 43 27 0
Basal cell carcinoma, nodular|0 0 0 0 0 0 0 0 0 0 1 2 1 4 6 12 18 14 45 0
Bronch.-alv. carc., mixed mucin. and non-mucinous|0 0 0 0 0 0 0 0 0 0 1 2 3 2 5 10 4 10 0 0
Squamous cell carcinoma, clear cell type|0 0 0 0 0 0 0 0 0 2 0 1 1 4 2 2 4 7 0 0
Malignant rhabdoid tumor|25 0 1 0 0 1 0 2 1 1 1 2 1 2 4 4 10 7 0 0
Enterochromaffin cell carcinoid|0 0 0 1 0 2 3 2 1 4 10 12 26 16 29 21 18 7 9 0
Basaloid carcinoma|0 0 0 0 0 0 1 3 5 6 29 41 52 76 74 70 93 108 27 89
Langerhans cell sarcoma|0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0
Mullerian mixed tumor|0 0 0 1 1 3 11 14 29 44 103 228 412 515 620 592 730 594 486 297
Pilomatrix carcinoma|0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
Sq. cell carcinoma, keratinizing, NOS, in situ|0 0 0 2 15 32 38 25 17 18 10 22 33 33 25 28 16 28 9 0
Apocrine adenocarcinoma|0 0 0 0 0 3 5 11 21 22 42 55 87 95 110 141 148 108 135 119
Chordoma, NOS|1 1 6 8 11 8 13 19 13 24 33 42 46 76 73 63 62 61 72 29
Sq. cell carcinoma, keratinizing, NOS|0 0 0 3 25 78 183 261 420 729 1160 2038 3013 3675 3864 3545 3261 2860 2350 1935
Blue nevus, malignant|0 0 0 0 1 1 1 0 1 1 1 1 0 3 2 4 6 0 0 29
Neurilemoma, NOS|0 0 5 5 13 22 32 41 56 87 128 143 142 126 86 75 87 72 45 0
Follicular lymphoma, grade 2|0 0 0 2 11 29 53 90 152 235 335 515 654 786 863 915 901 702 396 268
Neurinomatosis|0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0
Juvenile myelomonocytic leukemia|8 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Mucinous cystadenocarcinoma, non-invasive|0 0 0 0 0 1 1 1 2 0 0 1 3 1 4 2 2 0 0 0
Neurilemmoma, malignant|3 1 10 13 31 24 22 22 22 24 28 40 56 53 63 74 56 39 27 0
Mucinous cystadenocarcinoma, NOS|0 0 1 14 45 71 88 93 111 138 209 281 329 378 367 334 324 277 225 29
Malignant tumor, giant cell type|0 0 0 0 1 1 1 1 1 3 2 5 11 18 10 16 14 18 36 89
Adenocarcinoma with mixed subtypes|0 0 0 0 1 3 1 7 17 24 55 95 141 146 174 182 198 151 144 59
Therapy-related acute myeloid leukemia, NOS|0 0 0 0 0 0 0 0 1 2 0 5 2 6 3 5 6 10 0 0
Adenoid basal cell carcinoma|0 0 0 0 0 0 0 0 0 0 0 0 1 2 4 2 6 0 0 0
Ganglioglioma, NOS|6 5 9 7 4 7 2 3 4 1 2 0 0 0 0 0 0 3 0 0
Fibrous histiocytoma, malignant|9 9 15 42 48 60 83 89 117 158 205 359 528 681 841 971 1262 1242 1305 923
Giant cell tumor of bone, malignant|0 0 2 3 9 12 4 5 4 4 1 6 1 0 7 2 4 14 0 0
Teratoma, benign|0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Clear cell sarcoma of kidney|15 2 0 0 0 0 0 0 0 0 1 1 2 1 3 0 4 0 0 0
Cloacogenic carcinoma|0 0 0 0 1 1 4 11 22 47 70 134 172 223 205 195 205 183 171 208
Ganglioglioma, anaplastic|0 0 0 2 1 1 0 0 0 1 0 1 0 0 0 1 0 0 0 0
Teratoma, NOS|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Interdigitating dendritic cell sarcoma|0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 4 0 0 0
Sq. cell carcinoma, lg. cell, non-ker., in situ|0 0 0 2 18 45 41 25 13 9 10 12 9 14 1 6 4 3 9 59
Chondroid chordoma|0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0
Mesodermal mixed tumor|0 0 0 0 0 0 0 2 5 13 19 56 119 158 155 151 133 126 90 29
Teratoma, malignant, NOS|79 16 45 90 123 109 82 41 17 14 9 5 5 11 5 9 8 3 0 0
Sq. cell carcinoma, lg. cell, non-ker.|0 0 0 2 18 116 185 208 274 329 414 680 923 1125 1051 926 803 666 459 238
Nodular hidradenoma, malignant|0 0 0 0 1 0 0 1 3 4 4 3 11 23 19 12 30 28 63 29
Glioblastoma, NOS|20 34 45 52 92 126 167 245 407 658 1134 1855 2565 2979 3178 2968 2533 1646 1143 327
Nonencapsulated sclerosing carcinoma|0 0 0 1 3 5 8 5 6 9 16 11 9 12 9 8 12 0 0 0
Plasmacytoma, NOS|0 0 0 0 1 2 5 12 21 41 59 83 105 98 172 131 172 136 108 29
MPNST with rhabdomyoblastic differentiation|1 0 0 0 0 1 0 0 0 0 0 2 1 0 3 1 0 0 0 0
Papillary mucinous cystadenocarcinoma|0 0 0 1 5 10 15 10 10 21 32 37 39 42 71 54 36 43 18 59
Hemangioendothelioma, malignant|2 0 1 2 5 1 4 3 4 7 7 6 13 12 13 20 18 14 18 29
Comb. hepatocel. carcinoma & cholangiocarcinoma|0 0 0 0 0 0 2 0 4 10 17 14 44 49 44 52 42 18 0 29
Malignant tumor, spindle cell type|2 0 0 2 3 3 3 6 5 3 9 15 28 47 44 41 75 100 54 29
Centrol neurocytoma|0 0 0 2 1 2 2 3 1 1 0 0 0 2 0 1 0 0 0 0
Paget disease, mammary|0 0 0 0 0 0 2 8 10 24 25 50 61 80 86 99 101 140 270 178
Malignant giant cell tumor of soft parts|0 0 0 0 1 1 0 0 1 1 0 0 0 1 4 4 2 3 0 0
Goblet cell carcinoid|0 0 0 0 1 2 3 11 14 15 17 29 25 35 18 25 26 28 0 0
Pheochromocytoma|0 0 1 2 2 3 9 7 7 14 12 15 15 17 15 12 14 3 0 29
Follicular dendritic cell sarcoma|0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0
Duct carcinoma in situ, solid type|0 0 0 0 0 2 6 22 75 112 174 214 197 216 179 232 202 144 54 119
Sq. cell carcinoma, sm. cell, non-ker.|0 0 0 0 0 4 5 5 7 11 12 23 35 45 54 45 28 7 18 0
Teratocarcinoma|3 1 10 104 249 216 140 65 34 24 10 5 9 11 4 2 0 7 0 29
Solid carcinoma, NOS|0 0 0 0 0 0 0 2 7 10 16 23 31 29 34 32 58 28 18 0
Dedifferentiated chordoma|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Malignant eccrine spiradenoma|0 0 0 0 0 0 0 0 0 1 0 1 1 2 2 0 2 3 18 0
Giant cell glioblastoma|2 0 1 3 5 2 3 5 6 10 3 8 15 23 19 20 6 7 9 0
Capillary hemangioma|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Multiple myeloma|0 0 0 0 5 17 54 141 320 656 1340 2535 4080 5820 6881 7982 9030 8876 7051 4080
Acute promyelocytic leuk.,t(15;17)(q22;q11-12)|11 11 20 25 38 32 54 38 43 47 55 53 81 72 98 112 69 82 54 89
Mucinous cystic tumor of borderline malignancy (C56.9)|0 0 3 16 32 46 76 63 69 87 81 80 98 107 103 74 66 72 54 0
Aggressive NK-cell leukemia|0 0 0 0 0 0 0 0 0 0 0 2 2 2 0 4 0 3 0 0
ML, large B-cell, diffuse|16 28 67 160 271 403 566 663 814 1064 1543 2202 3295 4541 5680 6845 7863 7828 7105 4199
Dedifferentiated liposarcoma|0 0 0 0 0 1 2 5 6 9 19 17 32 49 54 47 64 43 0 29
Malignant tumor, clear cell type|0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0
Paget dis. & infil. duct carcinoma|0 0 0 0 1 6 24 42 68 101 129 196 269 317 259 272 257 259 297 119
Brenner tumor, malignant|0 0 0 0 0 0 0 1 1 6 4 10 13 20 14 22 30 21 9 0
Acute myeloid leukemia, M6 type|5 0 2 1 3 5 3 6 9 10 25 48 90 118 125 153 207 208 117 59
Dermatofibrosarcoma, NOS|12 11 37 58 138 216 211 217 196 193 173 172 152 117 144 97 121 82 99 29
Malignant tenosynovial giant cell tumor|0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0
Composite carcinoid|0 0 0 0 0 0 0 2 3 4 8 11 13 26 25 18 22 7 9 29
Malignant teratoma, undiff.|0 0 0 0 1 3 0 0 0 0 0 0 0 2 0 0 0 0 0 0
Carcinoma simplex|0 0 0 0 0 0 0 0 0 1 1 4 4 12 5 12 6 21 9 0
Sq. cell carcinoma, spindle cell|0 0 0 0 1 0 0 3 7 9 28 45 66 83 130 116 115 108 90 59
Gliofibroma|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Choroid plexus papilloma, NOS|5 0 1 1 1 1 1 0 0 1 0 2 0 1 2 0 0 0 0 0
Mixed tumor, malignant, NOS|0 0 0 0 1 5 6 4 8 14 21 32 36 56 39 55 44 61 54 59
Gliosarcoma|0 0 0 0 0 1 3 3 6 11 17 23 36 39 57 45 42 7 9 0
Plasma cell leukemia|0 0 0 0 0 0 1 1 4 4 13 14 19 26 37 37 24 54 63 29
Atypical choroid plexus papilloma|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Mixed epithel. & spindle cell melanoma|0 0 0 2 4 7 6 10 10 26 40 52 65 105 92 99 101 86 99 29
Papillary mucinous cystadenoma, borderline malignancy (C56.9)|0 0 0 0 2 6 4 9 5 5 4 2 3 8 12 5 6 0 0 0
Plexiform neurofibroma|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Acute myelomonocytic leukemia|15 6 11 14 22 29 30 28 43 51 61 104 180 224 306 340 477 360 441 446
Meningeal melanocytoma|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Choroid plexus papilloma, malignant|16 1 1 0 1 1 0 0 0 0 2 2 1 0 0 0 0 0 9 0
Serous adenocarcinofibroma|0 0 0 0 0 0 0 0 0 0 0 0 2 2 1 1 0 0 0 0
Meningeal melanomatosis|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Papillary serous cystadenocarcinoma|0 0 0 8 53 82 112 175 321 578 862 1389 2056 2199 2216 2294 1991 1513 819 536
Paget disease, extramammary|0 0 0 0 0 0 0 1 5 7 16 44 96 126 160 221 247 252 117 148
Pigmented dermatofibrosarcoma protuberans|0 0 1 0 2 0 2 1 3 3 1 2 0 1 1 1 2 0 0 0
Acute megakaryoblastic leukemia|32 0 1 0 1 1 0 3 4 4 9 10 18 26 38 29 44 25 36 0
Atypical teratoid/rhabdoid tumor|12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Adenocarcinoid tumor|0 0 0 0 5 4 7 8 17 21 14 33 24 26 37 33 20 39 18 0
Mesenchymal chondrosarcoma|0 1 3 4 9 4 4 2 3 5 3 2 5 5 7 4 0 0 0 0
